season,round,session_type,driver_id,team,best_lap_s,mean_lap_s,lap_consistency,mean_s1,mean_s2,mean_s3,mean_throttle,mean_brake,max_speed,lap_count
2019,21,Q,LEC,Ferrari,95.219,95.8834,0.5704220367412186,16.907999999999998,40.7826,38.1928,69.89153170050504,0.184833792200562,331.0,5
2019,21,Q,VET,Ferrari,95.339,95.9794,0.5977719464812626,16.966800000000003,40.7884,38.2242,68.31947044051002,0.1766689104033764,333.0,5
2019,21,Q,ALB,Red Bull Racing,95.682,101.503375,13.085096800095029,17.976,43.11875,40.408625,64.02814816583486,0.186531730547812,326.0,8
2019,21,Q,NOR,McLaren,96.436,97.0522,0.4491332764336211,17.243000000000002,41.2534,38.5558,66.43501150470206,0.1619613026780442,325.0,5
2019,21,Q,RIC,Renault,96.456,96.837,0.287008710669204,17.159,41.1555,38.5225,67.35995825085021,0.1654061659306634,331.0,4
2019,21,Q,SAI,McLaren,96.308,96.6466,0.4136221705856687,17.1458,41.0188,38.48199999999999,66.93773715785167,0.1807034019348757,327.0,5
2019,21,Q,HUL,Renault,96.71,97.144,0.3668998500953663,17.190599999999996,41.3796,38.5738,68.23480239885541,0.1720941016450295,329.0,5
2019,21,Q,PER,Racing Point,96.961,97.502,0.5763112584937603,17.216749999999998,41.44925,38.836000000000006,66.09911812644938,0.1852216418192409,328.0,4
2019,21,Q,GAS,Toro Rosso,97.089,97.303,0.2815865763846014,17.381333333333334,41.43333333333333,38.48833333333334,68.5258500417711,0.1611006683375104,326.0,3
2019,21,Q,STR,Racing Point,97.103,105.22939999999998,17.05959676545727,17.525599999999997,45.553,42.1508,60.46920616915601,0.2086109833661903,329.0,5
2019,21,Q,KVY,Toro Rosso,97.141,97.40000000000002,0.2717958792917958,17.295,41.60733333333334,38.49766666666667,68.40194988867863,0.1751581160164914,328.0,3
2019,21,Q,MAG,Haas F1 Team,97.254,98.0582,0.6673145435250137,17.323200000000003,41.6212,39.1138,65.60795475159937,0.186794863904329,329.0,5
2019,21,Q,GRO,Haas F1 Team,98.051,98.64433333333334,0.5164661976676977,17.420666666666666,41.81333333333333,39.41033333333333,64.81423471914566,0.1831389638322715,329.0,3
2019,21,Q,RUS,Williams,98.717,99.14533333333333,0.4245519206567495,17.466333333333335,42.00233333333333,39.67666666666666,66.2141498152936,0.1844077440482669,330.0,3
2020,1,FP2,RIC,Renault,64.972,72.30896153846153,8.668462458732895,17.583192307692308,31.7925,22.93326923076924,68.38900246260233,0.1521388534931565,320.0,26
2020,1,FP2,NOR,McLaren,65.087,73.09536363636364,10.986045670782524,17.91581818181818,32.44913636363636,22.73040909090909,68.65325235540416,0.1495910900782805,317.0,22
2020,1,FP2,VET,Ferrari,64.961,71.92372413793103,7.97858063772065,17.686758620689655,31.745034482758623,22.49193103448276,71.52536056696088,0.1685540824576689,318.0,29
2020,1,FP2,LAT,Williams,67.124,73.36663333333333,9.587106519312472,17.996033333333333,32.56263333333334,22.807966666666672,70.85457858529944,0.1893673444649807,319.0,30
2020,1,FP2,RAI,Alfa Romeo Racing,66.195,74.59958064516131,9.773230069170902,18.411387096774195,32.99138709677419,23.196806451612908,66.69833724471546,0.1914678838314196,321.0,31
2020,1,FP2,GRO,Haas F1 Team,65.908,74.45552777777777,12.102187560191895,18.30311111111111,33.01047222222222,23.14194444444444,64.24630820940348,0.1611428433434273,318.0,36
2020,1,FP2,GAS,AlphaTauri,66.016,71.53628571428571,6.526423115357468,17.65742857142857,31.721628571428568,22.15722857142857,71.45357763346013,0.1478038730521419,321.0,35
2020,1,FP2,PER,Racing Point,64.945,72.28378787878788,7.931352634314559,17.644484848484847,32.31951515151515,22.31978787878788,66.79363707894312,0.1928168496427141,330.0,33
2020,1,FP2,LEC,Ferrari,65.298,70.84783999999999,6.117047651713473,17.386680000000002,31.465680000000003,21.99548,75.35042248885291,0.165834980747671,318.0,25
2020,1,FP2,STR,Racing Point,65.135,72.14479411764708,8.832558597630157,18.182285714285715,32.40185714285714,22.799942857142856,65.45722649951864,0.1902561205072975,321.0,35
2020,1,FP2,MAG,Haas F1 Team,65.678,74.92965625000001,11.594185182207266,17.888875,33.47125,23.56953125,63.95014076487729,0.1754220595238738,315.0,32
2020,1,FP2,ALB,Red Bull Racing,65.453,72.25093103448276,8.901925963083311,17.71506896551724,31.89413793103449,22.641724137931035,65.95512863170768,0.1807210700105758,317.0,29
2020,1,FP2,KVY,AlphaTauri,65.443,72.64745454545455,9.412186465920872,17.791545454545453,31.870409090909096,22.9855,70.99937605293071,0.1574913034134446,321.0,22
2020,1,FP2,OCO,Renault,65.415,72.0744375,9.120818087025578,17.8699375,31.3548125,22.8496875,70.75027781402852,0.1702348659972846,327.0,32
2020,1,FP2,VER,Red Bull Racing,65.215,70.86614285714286,9.265148519583864,17.631857142857147,30.971000000000004,22.26328571428572,69.3614850130649,0.1532720087756794,324.0,28
2020,1,FP2,HAM,Mercedes,64.304,74.24260869565217,12.288488855018787,18.106217391304348,32.51165217391304,23.62473913043478,66.10980622122094,0.1718729023830186,326.0,23
2020,1,FP2,SAI,McLaren,65.352,71.47231818181818,7.382810165618403,17.402,31.68436363636363,22.385954545454545,68.1758690374865,0.1586778784986725,330.0,22
2020,1,FP2,RUS,Williams,66.125,72.8434,8.634799399329822,17.93976,32.55808,22.34556,68.64404722021256,0.1617897673023232,320.0,25
2020,1,FP2,BOT,Mercedes,64.501,70.30026315789472,4.889270030065898,17.365157894736843,31.28410526315789,21.651,70.89755722004487,0.1705044832545485,319.0,19
2020,1,FP2,GIO,Alfa Romeo Racing,65.608,73.64802857142855,9.874129428448256,18.10228571428572,32.784800000000004,22.76094285714285,68.33427766828777,0.1730490788258071,322.0,35
2020,1,FP3,GAS,AlphaTauri,64.949,75.82741666666666,13.512542943894983,17.803916666666662,34.36716666666667,23.656333333333333,67.46075841366785,0.1442386128441453,320.0,12
2020,1,FP3,PER,Racing Point,64.605,75.50574999999999,11.426651638126144,17.977666666666664,33.406083333333335,24.122,60.35263591434335,0.1784394094512442,323.0,12
2020,1,FP3,LEC,Ferrari,64.703,78.13636363636363,16.644952816230674,18.604454545454548,34.726727272727274,24.80518181818181,67.26825340807687,0.1635488984119503,317.0,11
2020,1,FP3,STR,Racing Point,64.918,77.1816,12.951713024409807,18.3602,34.0416,24.7798,57.40529663633985,0.1917156261085185,321.0,10
2020,1,FP3,MAG,Haas F1 Team,65.648,80.19772727272726,13.291363128670504,17.99190909090909,36.067,26.13881818181818,55.674173912422106,0.1716530531724524,321.0,11
2020,1,FP3,ALB,Red Bull Racing,64.725,79.36281249999999,11.026483720078977,19.4353125,35.0918125,24.8356875,53.31269130992958,0.1845747575519177,321.0,16
2020,1,FP3,KVY,AlphaTauri,65.29,75.40335294117646,11.355470564562577,18.282235294117648,33.35341176470588,23.767705882352946,67.56028976520125,0.1584721606030562,321.0,17
2020,1,FP3,RIC,Renault,65.088,81.013,20.175225285813625,20.47985714285714,35.79128571428571,24.74185714285714,61.90661158589685,0.1423704278924272,319.0,7
2020,1,FP3,OCO,Renault,65.037,78.44185714285713,12.681354297137348,18.849,35.36214285714285,24.23071428571429,62.217994987448286,0.1863028895003619,317.0,7
2020,1,FP3,VER,Red Bull Racing,64.413,78.06908333333332,14.110993048350853,19.334166666666665,34.26991666666667,24.465,58.66999720990756,0.1876224070229489,318.0,12
2020,1,FP3,NOR,McLaren,64.95,81.89921428571428,16.251632325961655,19.07792857142857,36.79464285714285,26.02664285714286,55.47672804562751,0.1350381846651873,321.0,14
2020,1,FP3,HAM,Mercedes,64.13,79.87016666666668,15.71621193564342,19.095666666666663,35.989916666666666,24.78458333333333,59.006599111063366,0.1808309124298089,321.0,12
2020,1,FP3,VET,Ferrari,64.851,78.79930000000002,17.0361445172055,17.8738,34.6628,26.2627,64.01534210173726,0.1785432760543991,316.0,10
2020,1,FP3,SAI,McLaren,65.177,76.75435714285716,10.988173016805511,18.09378571428572,34.48957142857142,24.171,61.47145781617139,0.162954085049526,320.0,14
2020,1,FP3,LAT,Williams,67.049,80.02975,14.59486871871983,18.843,36.8055,24.38125,60.99231638879688,0.1827130762792647,315.0,4
2020,1,FP3,RUS,Williams,65.565,76.59458333333333,13.741536796802563,18.4205,33.53916666666667,24.634916666666665,64.05551087591942,0.1710323490755232,322.0,12
2020,1,FP3,RAI,Alfa Romeo Racing,65.773,80.31053846153844,13.298611829907816,19.694615384615386,34.27492307692308,26.341,58.804712236007546,0.1753102876247866,323.0,13
2020,1,FP3,BOT,Mercedes,64.277,77.05627272727271,13.176720723236938,17.876545454545454,34.00627272727273,25.173454545454543,59.8487260628748,0.182378371558992,324.0,11
2020,1,FP3,GRO,Haas F1 Team,65.363,80.4514,13.59239418204166,18.9946,35.34,26.1168,52.44441016926258,0.1835396428413685,323.0,10
2020,1,FP3,GIO,Alfa Romeo Racing,65.654,78.38929999999999,12.928257191559547,18.9202,34.2175,25.251600000000003,62.98788967973799,0.1860125900668524,321.0,10
2020,1,Q,BOT,Mercedes,62.939,67.07900000000001,8.472305542176814,17.0005,29.366333333333333,20.712166666666665,72.6593483281015,0.1564928751391373,324.0,6
2020,1,Q,HAM,Mercedes,63.061,71.16575,13.54104356339327,17.676625,31.697125,21.792,68.29567215140654,0.1471896961714874,327.0,8
2020,1,Q,VER,Red Bull Racing,63.551,74.3572,13.963509569986735,18.1932,32.55839999999999,23.6056,62.49562558283128,0.1719119875340796,324.0,10
2020,1,Q,NOR,McLaren,63.819,73.88550000000001,19.53073206513264,17.661,33.59675,22.62775,65.48068345985068,0.1310579973122212,321.0,4
2020,1,Q,ALB,Red Bull Racing,63.746,72.58757142857142,14.168576838167183,17.88942857142857,32.58614285714286,22.112,64.75160443614757,0.1742429843270892,325.0,7
2020,1,Q,PER,Racing Point,63.86,68.69142857142857,9.914718198334278,16.698857142857143,30.099,21.893571428571423,70.43718500451881,0.1554776227530017,327.0,7
2020,1,Q,LEC,Ferrari,64.041,68.413,10.41231784954724,17.39742857142857,30.56628571428572,20.449285714285715,77.41138848683524,0.1562157150099599,321.0,7
2020,1,Q,SAI,McLaren,63.971,68.676,10.707199297668836,16.809833333333334,30.56866666666667,21.2975,71.94302421759963,0.1456131526237574,322.0,6
2020,1,Q,STR,Racing Point,63.955,70.52714285714286,16.392831049258202,17.035428571428575,31.68342857142857,21.80828571428572,70.0106951697653,0.1594265997337014,328.0,7
2020,1,Q,RIC,Renault,64.023,64.389,0.3899512790080318,16.21775,28.58825,19.583,77.32419226301826,0.1319409956138537,325.0,4
2020,1,Q,VET,Ferrari,64.206,70.7318,13.581263939707524,17.7284,31.422,21.5814,71.79701894330128,0.1579775586529266,318.0,5
2020,1,Q,GAS,AlphaTauri,64.305,69.5525,11.721800693579462,16.821166666666667,31.183333333333326,21.548,72.87878047302651,0.1353020117850071,323.0,6
2020,1,Q,KVY,AlphaTauri,64.431,68.5755,8.869279581792425,17.08216666666667,30.7475,20.745833333333334,74.64547382112481,0.147492555990957,325.0,6
2020,1,Q,OCO,Renault,64.643,64.872,0.161464134304394,16.441000000000003,28.73875,19.69225,77.74517161384091,0.154061154899659,321.0,4
2020,1,Q,GRO,Haas F1 Team,64.691,71.99849999999999,15.92797148101415,17.768833333333333,32.157666666666664,22.072000000000003,65.7356446172012,0.154070238684416,325.0,6
2020,1,Q,MAG,Haas F1 Team,65.164,72.936,14.95282882935533,17.580750000000002,32.55925,22.796,63.02798632232066,0.1502002886596346,324.0,4
2020,1,Q,RUS,Williams,65.167,73.21183333333333,12.240237847634605,18.137000000000004,33.08883333333333,21.986,68.12463101561794,0.1706317853470479,326.0,6
2020,1,Q,RAI,Alfa Romeo Racing,65.224,65.35833333333333,0.184733140863608,16.429666666666666,28.96433333333333,19.96433333333333,75.51562355508703,0.1625376833305591,327.0,3
2020,1,Q,LAT,Williams,65.757,74.76525000000001,11.766048830063074,17.909374999999997,34.41175,22.444125,67.21800903198604,0.182904195273529,321.0,8
2020,2,FP2,NOR,McLaren,64.541,77.24261904761904,14.502110313592953,18.87971428571429,34.36452380952381,23.998380952380952,61.56630505739946,0.1441942958477468,320.0,21
2020,2,FP2,VET,Ferrari,64.772,77.13672727272727,17.810776117903394,18.46831818181818,33.31490909090909,25.3535,67.51837824342489,0.1745933758643189,317.0,22
2020,2,FP2,LAT,Williams,65.655,75.09035294117646,14.214109449677649,18.19552941176471,32.99988235294117,23.894941176470592,68.21828704771599,0.1909137808147281,322.0,34
2020,2,FP2,RAI,Alfa Romeo Racing,65.152,74.77257142857141,13.406765075968096,18.91892857142857,33.05307142857143,22.80057142857143,67.25418006836466,0.1699877726827457,327.0,14
2020,2,FP2,GRO,Haas F1 Team,66.096,77.03492592592593,12.735157864763822,18.69322222222222,34.69825925925926,23.643444444444444,59.27023500834026,0.1779239004585587,325.0,27
2020,2,FP2,GAS,AlphaTauri,64.757,72.61436,10.663680410940056,17.89176,32.22304,22.499559999999995,71.06101402151712,0.1397263390929317,320.0,25
2020,2,FP2,PER,Racing Point,63.877,70.39325,5.348420315473323,17.64953125,31.0499375,21.69378125,70.54055257693764,0.1848762929193227,323.0,32
2020,2,FP2,LEC,Ferrari,64.706,74.18900000000001,11.526321702954505,18.23738095238096,32.777952380952385,23.173666666666666,72.01827611884175,0.1617548435481189,318.0,21
2020,2,FP2,STR,Racing Point,64.241,70.2540357142857,5.450367248803093,17.55242857142857,30.960071428571432,21.74153571428571,69.48687702525149,0.1830034120356504,324.0,28
2020,2,FP2,MAG,Haas F1 Team,65.79,72.41923076923077,6.575678236092107,17.63484615384615,31.905500000000004,22.878884615384614,66.72590459075435,0.1821595233861076,320.0,26
2020,2,FP2,ALB,Red Bull Racing,64.437,76.2428947368421,15.599565264222862,18.59810526315789,33.16552631578948,24.47926315789473,60.64121248575018,0.1871555594658906,323.0,19
2020,2,FP2,KVY,AlphaTauri,64.967,72.207,9.35652539971733,17.85236842105263,31.81536842105263,22.539263157894737,71.05732046305825,0.1589122864114691,323.0,19
2020,2,FP2,OCO,Renault,64.746,71.64369565217393,7.16521029593551,17.679304347826086,31.56656521739131,22.39782608695652,69.86415926010812,0.1777240347275937,321.0,23
2020,2,FP2,VER,Red Bull Racing,63.66,71.71591666666667,9.281042637924346,17.525833333333335,31.300916666666662,22.889166666666668,65.01215357322342,0.153676063208049,328.0,12
2020,2,FP2,HAM,Mercedes,64.348,74.21091666666668,12.784185645898134,17.310166666666664,32.81675,24.084,66.06280207081606,0.1788981598236583,328.0,12
2020,2,FP2,SAI,McLaren,64.333,72.635,9.58349011006195,17.849933333333336,32.31783333333333,22.467233333333336,67.35685484886488,0.1537624494277784,325.0,30
2020,2,FP2,RUS,Williams,65.588,75.00035,12.818010139006924,18.194,33.108149999999995,23.6982,65.84505623709374,0.1751098689097423,325.0,20
2020,2,FP2,BOT,Mercedes,63.703,70.18473684210527,6.869175414221494,17.440473684210524,30.919526315789472,21.824736842105267,70.07435341470666,0.1826243688448947,323.0,19
2020,2,FP2,GIO,Alfa Romeo Racing,65.365,76.56747826086955,13.8041923798848,18.96069565217391,33.95291304347826,23.65386956521739,66.82674074432664,0.172291979846737,321.0,23
2020,2,Q,HAM,Mercedes,77.825,84.49356,8.998862613686244,19.57072,38.04336,26.879480000000004,57.831103812817,0.2533167608303533,300.0,25
2020,2,Q,VER,Red Bull Racing,77.938,82.94483333333334,3.349083737988343,19.44483333333333,36.42795833333333,27.072041666666667,55.731079343897285,0.2218864450243948,297.0,24
2020,2,Q,SAI,McLaren,78.59,84.485,5.6833833998389744,19.99533333333333,37.039565217391306,26.92160869565217,57.06874473954314,0.2217234476182403,294.0,24
2020,2,Q,BOT,Mercedes,78.657,84.04072000000001,5.056712103069874,19.78028,37.37504,26.8854,54.69026719507333,0.2318603375205822,299.0,25
2020,2,Q,OCO,Renault,78.764,83.412,4.694923174988876,19.792954545454545,37.164181818181824,26.45486363636364,59.35381455439222,0.23291617652858,295.0,22
2020,2,Q,NOR,McLaren,78.448,83.76212,4.406341957149189,19.94324,37.01544,26.80344,59.137623086424526,0.2135529076938011,297.0,25
2020,2,Q,ALB,Red Bull Racing,79.014,83.56586956521741,4.039295779130855,19.687956521739128,37.25718181818183,26.384818181818183,52.07114904749578,0.2333723029150298,297.0,23
2020,2,Q,GAS,AlphaTauri,78.744,85.95945454545455,9.397722605211442,19.862136363636363,38.80436363636364,27.292954545454545,56.3334856006522,0.2198422339465644,295.0,22
2020,2,Q,RIC,Renault,79.229,83.88908695652175,5.251459337547328,19.83813043478261,37.51273913043478,26.53821739130435,55.61276493638383,0.2112197083333671,298.0,23
2020,2,Q,VET,Ferrari,79.545,83.52957142857143,2.730227528456713,19.933238095238096,37.061142857142855,26.53519047619048,58.40211847830432,0.2468820873193867,293.0,21
2020,2,Q,LEC,Ferrari,79.628,82.66171428571428,2.6107061357940182,19.69742857142857,36.39278571428572,26.5715,61.64505597618553,0.2299567903385097,294.0,14
2020,2,Q,RUS,Williams,79.636,83.47225,3.741876877742212,20.091166666666663,37.41166666666667,25.96941666666667,57.34999043191981,0.2246146732500697,298.0,12
2020,2,Q,STR,Racing Point,79.645,82.64430769230769,3.649901902440105,19.733538461538465,36.96246153846154,25.94830769230769,56.081618744126544,0.2393409322843805,296.0,13
2020,2,Q,KVY,AlphaTauri,79.717,83.248375,4.163755274188596,19.9724375,37.384375,25.8915625,58.59017849677074,0.2150479752692169,293.0,16
2020,2,Q,MAG,Haas F1 Team,80.211,83.14642857142857,5.751119873746138,19.914214285714284,36.72078571428572,26.51142857142857,54.92790886426086,0.2304755644157436,291.0,14
2020,2,Q,RAI,Alfa Romeo Racing,81.372,83.40216666666667,2.3626226458464887,20.121,37.46066666666666,25.820500000000006,57.2374126260118,0.2555751262497903,292.0,6
2020,2,Q,PER,Racing Point,81.607,85.2805,3.575834825603668,20.3385,38.333333333333336,26.608666666666664,50.96587283554339,0.2662312384245667,296.0,6
2020,2,Q,LAT,Williams,81.971,83.83533333333332,1.297878063096323,19.912666666666667,37.54116666666667,26.3815,56.73495436714509,0.2385659041112916,297.0,6
2020,2,Q,GIO,Alfa Romeo Racing,81.831,84.23466666666667,1.6072307446868566,19.93933333333333,37.67966666666666,26.61566666666667,56.50149060442588,0.2381228978117505,294.0,6
2020,3,FP2,VET,Ferrari,100.464,102.74185714285716,1.604383415165201,34.74814285714286,38.93857142857143,29.05514285714286,47.95709109524349,0.2658474611615016,279.0,7
2020,3,FP2,RAI,Alfa Romeo Racing,103.471,107.7319,2.694942483410154,36.1874,40.9083,30.6362,42.56446153944421,0.2848974054140658,286.0,10
2020,3,FP2,GRO,Haas F1 Team,103.335,107.734,4.5345938076083545,36.92666666666667,40.16033333333333,30.647,35.42700405464111,0.2587855047089842,283.0,3
2020,3,FP2,GAS,AlphaTauri,102.588,104.41433333333332,1.7686413806459875,35.37833333333334,39.27666666666667,29.75933333333333,45.24292530766136,0.2186052089134936,282.0,3
2020,3,FP2,LEC,Ferrari,103.725,105.3714,1.176176347322122,35.2248,39.9488,30.1978,46.1373474870154,0.2297929035137785,281.0,5
2020,3,FP2,STR,Racing Point,102.38,105.247,2.494038291606606,35.19833333333333,40.019,30.029666666666667,40.38083673339738,0.285155203686201,285.0,3
2020,3,FP2,KVY,AlphaTauri,107.422,109.34233333333331,2.4087478766640027,36.428333333333335,41.84466666666666,31.069333333333333,41.78909907672875,0.224798628469273,285.0,3
2020,3,FP2,GIO,Alfa Romeo Racing,104.411,105.154,0.7343237251603218,35.437749999999994,39.8625,29.85375,43.89554023300797,0.2519283879920414,285.0,4
2020,3,FP3,RIC,Renault,76.508,86.92588888888889,15.660982875002166,30.692,31.26377777777778,24.97011111111111,59.42740071604348,0.1630235706933127,320.0,9
2020,3,FP3,NOR,McLaren,76.193,87.5930909090909,12.234789025189976,30.295181818181813,31.94609090909091,25.35181818181818,53.97736259089831,0.1702273971283195,317.0,11
2020,3,FP3,VET,Ferrari,76.351,89.05128571428573,17.485437204659632,30.88471428571429,32.860571428571426,25.306,61.42924703338889,0.2197800071749819,310.0,7
2020,3,FP3,LAT,Williams,77.65,91.563875,16.172075902064734,32.36,33.248625000000004,25.95525,55.29593962913951,0.2104397900235967,316.0,8
2020,3,FP3,RAI,Alfa Romeo Racing,77.549,89.09064285714285,10.782336678440938,31.2405,33.51164285714286,24.338500000000003,56.81622768692023,0.2110477552549244,320.0,14
2020,3,FP3,GRO,Haas F1 Team,76.866,90.97522222222224,16.541683248522336,31.76755555555555,32.98833333333334,26.21933333333333,51.06877073072031,0.1955947380256956,322.0,9
2020,3,FP3,GAS,AlphaTauri,76.453,86.0728,13.791425901624532,30.4356,31.4587,24.1785,60.58432461989586,0.1847760396946984,329.0,10
2020,3,FP3,PER,Racing Point,75.598,95.22522222222224,18.026497876582805,33.09711111111111,35.71366666666667,26.414444444444445,47.32205367044881,0.1847242776232346,323.0,9
2020,3,FP3,LEC,Ferrari,75.781,87.14522222222223,15.266319217298074,31.133333333333333,31.570888888888888,24.441,61.856482079265575,0.1903546511470238,313.0,9
2020,3,FP3,STR,Racing Point,76.033,94.39327272727272,17.751859976300562,32.89790909090909,35.581,25.914363636363635,46.52234320976049,0.2049728912170177,325.0,11
2020,3,FP3,MAG,Haas F1 Team,77.086,91.64714285714284,17.988836171623884,31.294714285714285,35.156285714285715,25.196142857142856,54.87332545016061,0.1915274550048276,320.0,7
2020,3,FP3,ALB,Red Bull Racing,76.582,91.57315384615384,15.64233145370895,32.54676923076924,33.27561538461539,25.75076923076923,49.24892691805853,0.2008669231485111,320.0,13
2020,3,FP3,KVY,AlphaTauri,77.292,87.55050000000001,12.28441229318232,31.3436,32.4507,23.7562,57.56171262040615,0.1995004254485182,319.0,10
2020,3,FP3,OCO,Renault,76.706,92.56015384615384,13.466569229306042,32.4193076923077,34.445846153846155,25.695,53.95954306892595,0.2160476122775054,318.0,13
2020,3,FP3,VER,Red Bull Racing,77.033,90.0946,10.667344615955535,31.252,33.218,25.6246,51.65573604496037,0.2074676453772531,316.0,10
2020,3,FP3,HAM,Mercedes,75.479,85.63741666666668,10.546264719694776,30.132583333333333,30.67875,24.826083333333333,59.354775688988006,0.2131412109974692,316.0,12
2020,3,FP3,SAI,McLaren,76.545,89.99653846153845,13.006934135397325,31.571153846153848,31.96307692307693,26.462307692307693,51.28416183017556,0.1833562515818035,319.0,13
2020,3,FP3,RUS,Williams,76.847,93.59669230769232,14.1500923164516,32.093999999999994,34.276,27.226692307692304,50.82548817157642,0.197975317690395,320.0,13
2020,3,FP3,BOT,Mercedes,75.437,89.723375,17.493894550773177,30.937875,31.059375,27.726125000000003,55.33036015776176,0.188837723759249,318.0,8
2020,3,FP3,GIO,Alfa Romeo Racing,77.496,87.27791666666667,13.535258438331503,31.173,32.410916666666665,23.694000000000003,59.797989071769145,0.2065655251736261,318.0,12
2020,3,Q,HAM,Mercedes,73.447,80.7519,12.354550186964406,29.273000000000003,29.1187,22.3602,65.0952507540887,0.1842948456286917,321.0,10
2020,3,Q,BOT,Mercedes,73.554,78.55075,10.22449102819863,28.311625,27.80825,22.430875,65.82266930384839,0.1737207714544231,322.0,8
2020,3,Q,STR,Racing Point,74.377,80.7874,11.760584898531006,29.1361,29.1843,22.467,60.86246249341375,0.2115290746439044,327.0,10
2020,3,Q,PER,Racing Point,74.545,82.0722,13.785433518351498,29.1575,28.9774,23.9373,59.865633682728514,0.2058612532956807,326.0,10
2020,3,Q,VET,Ferrari,74.774,83.7435,15.200895462345065,29.8515,30.267375,23.624625,63.61523976915375,0.1969500382839425,317.0,8
2020,3,Q,LEC,Ferrari,74.817,79.877,12.140771957099172,28.965,28.248375,22.663625000000003,68.85410525468635,0.1895621333920997,318.0,8
2020,3,Q,VER,Red Bull Racing,74.849,81.06177777777778,11.407714689824797,29.59,29.05333333333333,22.418444444444447,61.786846346201074,0.1846496666261865,321.0,9
2020,3,Q,NOR,McLaren,74.966,82.38274999999999,12.93051427272492,29.6035,29.647125,23.132125,61.23228370400372,0.1778434936950785,319.0,8
2020,3,Q,SAI,McLaren,75.027,82.37877777777778,13.169350257110048,29.130333333333333,29.320333333333338,23.92811111111111,60.426921547299685,0.1882000368072514,320.0,9
2020,3,Q,GAS,AlphaTauri,75.508,86.17900000000002,15.684889135725506,30.087666666666667,31.05166666666668,25.039666666666665,61.18374695241935,0.1743124125913112,323.0,6
2020,3,Q,RIC,Renault,75.661,81.38766666666668,13.180476693453338,29.519333333333336,28.67783333333333,23.1905,64.29190836283122,0.1703970593164902,320.0,6
2020,3,Q,RUS,Williams,75.585,84.48583333333333,13.364726176269633,30.319666666666667,29.977666666666668,24.1885,60.78178846472903,0.1972443642630218,319.0,6
2020,3,Q,ALB,Red Bull Racing,75.715,83.353625,12.9656649208317,30.091375,30.272625,22.989625,57.40267520164038,0.2105251919832496,324.0,8
2020,3,Q,OCO,Renault,75.719,80.64349999999999,11.217657344561744,29.03783333333333,28.913166666666665,22.6925,64.6239905275741,0.2048252874353527,319.0,6
2020,3,Q,LAT,Williams,76.105,88.44883333333333,18.37178593840748,30.4765,30.607,27.365333333333336,59.60622284602828,0.2107589613806192,321.0,6
2020,3,Q,MAG,Haas F1 Team,76.152,76.84166666666665,0.7883148694102677,28.116333333333333,27.014666666666667,21.71066666666667,66.43317759186418,0.2005836977284375,320.0,3
2020,3,Q,KVY,AlphaTauri,76.204,76.53166666666665,0.5494491180567452,27.86266666666667,27.096666666666668,21.572333333333333,67.69799950454644,0.1974677016253911,320.0,3
2020,3,Q,GIO,Alfa Romeo Racing,76.506,79.35050000000001,4.590967835507747,28.067,28.63125,22.65225,65.63273402759378,0.2046481447646213,321.0,4
2020,3,Q,RAI,Alfa Romeo Racing,76.614,85.218,12.863116822916597,29.61566666666667,30.435,25.16733333333333,60.372151812173406,0.2317231049913832,319.0,6
2020,4,FP2,RIC,Renault,88.112,97.25372222222222,13.913167921942977,30.47561111111112,39.755944444444445,27.022166666666667,66.64472699581462,0.1221459562850545,329.0,18
2020,4,FP2,NOR,McLaren,88.169,95.8813076923077,8.629205876794375,28.97561538461538,39.16961538461538,27.73607692307693,66.20958040275549,0.1247732993776686,324.0,13
2020,4,FP2,VET,Ferrari,88.86,97.56308333333334,11.311294881732822,30.53908333333333,40.11908333333333,26.90491666666667,69.03507559592057,0.1509917336693083,323.0,12
2020,4,FP2,LAT,Williams,89.958,98.03620833333332,11.696925374455448,30.342541666666666,40.11204166666666,27.581625000000003,69.2045971873227,0.1581041002622416,316.0,24
2020,4,FP2,RAI,Alfa Romeo Racing,88.159,98.14130000000002,12.951691229130535,30.7066,40.42425,27.01045,68.27946918250584,0.1538221896782178,320.0,20
2020,4,FP2,GRO,Haas F1 Team,88.564,96.8399375,12.323327215589948,31.10252941176471,41.46288235294117,28.131117647058822,63.21963210515725,0.1409240152543441,319.0,17
2020,4,FP2,GAS,AlphaTauri,87.997,96.90623529411766,13.6962840513833,30.22241176470588,39.980941176470594,26.70288235294117,69.80466674980505,0.124080235596341,324.0,17
2020,4,FP2,LEC,Ferrari,87.57,98.37857894736842,13.931631767375793,30.789368421052632,40.5461052631579,27.04310526315789,68.4051813625963,0.1406136352363522,324.0,19
2020,4,FP2,STR,Racing Point,87.274,92.9549375,2.6341448319774177,28.9401875,37.926,26.08875,70.76754945405703,0.1503360620177252,323.0,16
2020,4,FP2,MAG,Haas F1 Team,88.898,96.0560625,6.848879085599823,30.184470588235293,41.33411764705882,28.319529411764705,64.04533436214227,0.1613159006684996,316.0,17
2020,4,FP2,ALB,Red Bull Racing,87.364,109.61055555555556,17.447577662179288,31.210444444444445,45.66755555555556,32.73255555555555,52.15892436780666,0.1676968444445341,323.0,9
2020,4,FP2,KVY,AlphaTauri,88.426,98.72136842105265,14.57485651620064,30.380000000000003,40.62215789473685,27.719210526315788,68.06940346912563,0.1357952240674881,324.0,19
